ID,Celebrity,Image,Type,NumAnnotators,VotesYes,VotesNo,CriteriaMetFraction,FinalDecision,Reason
ID000139,Helena-Bonham-Carter,07.jpg,Fake,6,0,6,0.0,DISCARD,
ID000139,Helena-Bonham-Carter,08.jpg,Fake,6,2,4,0.67,DISCARD,
ID000140,Hilary-Duff,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000140,Hilary-Duff,01.jpg,Real,6,6,0,1.0,KEEP,
ID000140,Hilary-Duff,02.jpg,Fake,6,6,0,1.0,KEEP,
ID000140,Hilary-Duff,03.jpg,Fake,6,2,4,0.33,DISCARD,
ID000141,Hiroyuki-Sanada,01.jpg,Real,6,6,0,1.0,KEEP,
ID000141,Hiroyuki-Sanada,01.png,Fake,6,4,2,0.67,KEEP,
ID000141,Hiroyuki-Sanada,02.jpg,Fake,6,6,0,1.0,KEEP,
ID000141,Hiroyuki-Sanada,02.jpg,Real,6,5,1,0.83,KEEP,
ID000142,Holly-Hunter,01.jpg,Real,6,5,1,0.83,KEEP,
ID000142,Holly-Hunter,01.png,Fake,6,1,5,0.17,DISCARD,
ID000142,Holly-Hunter,02.jpg,Real,6,6,0,1.0,KEEP,
ID000143,Humphrey-Bogart,01.jpg,Fake,6,5,1,0.83,KEEP,
ID000143,Humphrey-Bogart,01.jpg,Real,6,6,0,1.0,KEEP,
ID000143,Humphrey-Bogart,02.jpg,Fake,6,4,2,0.67,KEEP,
ID000143,Humphrey-Bogart,02.jpg,Real,6,6,0,1.0,KEEP,
ID000143,Humphrey-Bogart,03.jpg,Real,6,6,0,1.0,KEEP,
ID000144,ID000582-Nicole-Kidman,01.jpg,Fake,6,0,6,0.5,DISCARD,
ID000144,ID000582-Nicole-Kidman,01.jpg,Real,6,6,0,1.0,KEEP,
ID000144,ID000582-Nicole-Kidman,02.jpg,Fake,6,4,2,1.0,KEEP,
ID000144,ID000582-Nicole-Kidman,02.png,Real,6,6,0,1.0,KEEP,
ID000144,ID000582-Nicole-Kidman,03.jpg,Fake,6,3,3,0.5,TIE,
ID000144,ID000582-Nicole-Kidman,04.jpg,Fake,6,0,6,0.17,DISCARD,
ID000144,ID000582-Nicole-Kidman,05.png,Fake,6,4,2,0.83,KEEP,
ID000145,IU,01.jpg,Fake,6,5,1,1.0,KEEP,
ID000145,IU,01.jpg,Real,6,6,0,1.0,KEEP,
ID000145,IU,02.jpg,Fake,6,3,3,0.83,TIE,
ID000145,IU,03.jpg,Fake,6,3,3,0.83,TIE,
ID000145,IU,04.jpg,Fake,6,3,3,1.0,TIE,
ID000146,Ibrahim-Traoré,01.jpg,Real,6,6,0,1.0,KEEP,
ID000146,Ibrahim-Traoré,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000148,Imane-Anys-Pokimane,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000148,Imane-Anys-Pokimane,01.jpg,Real,6,6,0,1.0,KEEP,
ID000148,Imane-Anys-Pokimane,02.jpg,Fake,6,3,3,0.5,TIE,
ID000149,Imran-Kahn,01.jpg,Fake,6,3,3,0.67,TIE,
ID000149,Imran-Kahn,01.jpg,Real,6,6,0,1.0,KEEP,
ID000149,Imran-Kahn,02.jpg,Real,6,6,0,1.0,KEEP,
ID000149,Imran-Kahn,03.jpg,Fake,6,1,5,0.33,DISCARD,
ID000149,Imran-Kahn,06.png,Fake,6,6,0,1.0,KEEP,
ID000150,Inde-Navarrette,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000150,Inde-Navarrette,01.jpg,Real,6,6,0,1.0,KEEP,
ID000150,Inde-Navarrette,02.jpg,Real,6,6,0,1.0,KEEP,
ID000150,Inde-Navarrette,02.png,Fake,6,0,6,0.0,DISCARD,
ID000150,Inde-Navarrette,03.jpg,Fake,6,6,0,1.0,KEEP,
ID000150,Inde-Navarrette,03.jpg,Real,6,4,2,0.83,KEEP,
ID000151,Ioan-Gruffudd,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000151,Ioan-Gruffudd,01.jpg,Real,6,6,0,1.0,KEEP,
ID000151,Ioan-Gruffudd,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000151,Ioan-Gruffudd,02.jpg,Real,6,6,0,1.0,KEEP,
ID000152,Iqra-Kanwal,01.jpg,Real,6,6,0,1.0,KEEP,
ID000152,Iqra-Kanwal,02.jpg,Real,6,6,0,1.0,KEEP,
ID000152,Iqra-Kanwal,04.png,Fake,6,6,0,1.0,KEEP,
ID000153,Isabella-Gaze,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000153,Isabella-Gaze,01.webp,Real,6,6,0,1.0,KEEP,
ID000153,Isabella-Gaze,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000153,Isabella-Gaze,02.png,Real,6,5,1,1.0,KEEP,
ID000153,Isabella-Gaze,03.jpg,Real,6,6,0,1.0,KEEP,
ID000153,Isabella-Gaze,1.png,Fake,6,0,6,0.0,DISCARD,
ID000154,Ishan-Kishan,01.jpg,Real,6,6,0,1.0,KEEP,
ID000154,Ishan-Kishan,01.png,Real,6,5,1,0.83,KEEP,
ID000154,Ishan-Kishan,04.webp,Fake,6,3,3,0.67,TIE,
ID000154,Ishan-Kishan,images (1).jpg,Fake,6,4,2,0.67,KEEP,
ID000154,Ishan-Kishan,images (2).jpg,Real,6,6,0,1.0,KEEP,
ID000154,Ishan-Kishan,images.jpg,Fake,6,4,2,0.67,KEEP,
ID000154,Ishan-Kishan,photo-with-ishan-kishan-ipl-stadium-1-optimized.webp,Fake,6,1,5,0.33,DISCARD,
ID000155,Jack-Lemmon,01.jpg,Fake,6,2,4,0.5,DISCARD,
ID000155,Jack-Lemmon,01.jpg,Real,6,6,0,1.0,KEEP,
ID000155,Jack-Lemmon,02.jpg,Real,6,6,0,1.0,KEEP,
ID000155,Jack-Lemmon,02.png,Fake,6,6,0,1.0,KEEP,
ID000155,Jack-Lemmon,03.jpg,Real,6,6,0,1.0,KEEP,
ID000155,Jack-Lemmon,03.png,Fake,6,0,6,0.17,DISCARD,
ID000156,Jack-Nicholson,01.jpg,Fake,6,2,4,0.67,DISCARD,
ID000156,Jack-Nicholson,01.jpg,Real,6,6,0,1.0,KEEP,
ID000156,Jack-Nicholson,02.jpg,Fake,6,0,6,0.5,DISCARD,
ID000156,Jack-Nicholson,03.jpg,Fake,6,2,4,0.5,DISCARD,
ID000156,Jack-Nicholson,04.jpg,Fake,6,3,3,0.5,TIE,
ID000156,Jack-Nicholson,05.jpg,Fake,6,2,4,0.5,DISCARD,
ID000157,Jack-MA,01.jpg,Fake,6,2,4,0.5,DISCARD,
ID000157,Jack-MA,1.jpg,Fake,6,4,2,0.67,KEEP,
ID000157,Jack-MA,1.jpg,Real,6,6,0,1.0,KEEP,
ID000158,Jackie-Chan,01.jpg,Fake,6,2,4,0.67,DISCARD,
ID000158,Jackie-Chan,01.jpg,Real,6,6,0,1.0,KEEP,
ID000158,Jackie-Chan,02.jpg,Fake,6,1,5,0.33,DISCARD,
ID000158,Jackie-Chan,02.jpg,Real,6,6,0,1.0,KEEP,
ID000158,Jackie-Chan,03.jpg,Fake,6,4,2,0.83,KEEP,
ID000158,Jackie-Chan,03.jpg,Real,6,5,1,0.83,KEEP,
ID000158,Jackie-Chan,04.jpg,Fake,6,4,2,0.83,KEEP,
ID000159,Jake-Gyllenhaal,01.jpg,Fake,6,3,3,0.67,TIE,
ID000159,Jake-Gyllenhaal,01.jpg,Real,6,6,0,1.0,KEEP,
ID000159,Jake-Gyllenhaal,02.jpg,Fake,6,0,6,0.17,DISCARD,
ID000159,Jake-Gyllenhaal,02.jpg,Real,6,6,0,1.0,KEEP,
ID000159,Jake-Gyllenhaal,03.jpg,Fake,6,1,5,0.17,DISCARD,
ID000159,Jake-Gyllenhaal,04.jpg,Fake,6,0,6,0.17,DISCARD,
ID000160,James-Caan,01.jpg,Real,6,6,0,1.0,KEEP,
ID000160,James-Caan,01.png,Fake,6,0,6,0.0,DISCARD,
ID000160,James-Caan,02.png,Fake,6,0,6,0.0,DISCARD,
ID000161,Jamie-Lee-Curtis,01.jpg,Fake,6,5,1,1.0,KEEP,
ID000161,Jamie-Lee-Curtis,01.jpg,Real,6,6,0,1.0,KEEP,
ID000161,Jamie-Lee-Curtis,02.jpg,Fake,6,2,4,0.5,DISCARD,
ID000161,Jamie-Lee-Curtis,02.jpg,Real,6,6,0,1.0,KEEP,
ID000161,Jamie-Lee-Curtis,03.jpg,Fake,6,2,4,0.5,DISCARD,
ID000161,Jamie-Lee-Curtis,04.jpg,Fake,6,4,2,0.83,KEEP,
ID000162,Jason-Biggs,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000162,Jason-Biggs,01.jpg,Real,6,6,0,1.0,KEEP,
ID000162,Jason-Biggs,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000162,Jason-Biggs,03.jpg,Fake,6,0,6,0.0,DISCARD,
ID000163,Jason-Clarke,01.jpg,Real,6,5,1,0.83,KEEP,
ID000163,Jason-Clarke,01.png,Fake,6,0,6,0.0,DISCARD,
ID000163,Jason-Clarke,02.jpg,Real,6,5,1,0.83,KEEP,
ID000163,Jason-Clarke,02.png,Fake,6,0,6,0.0,DISCARD,
ID000163,Jason-Clarke,03.jpg,Real,6,6,0,1.0,KEEP,
ID000164,Jason-Statham,01.jpg,Fake,6,4,2,0.67,KEEP,
ID000164,Jason-Statham,01.jpg,Real,6,6,0,1.0,KEEP,
ID000166,Jean-Claude-Van-Damme,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000166,Jean-Claude-Van-Damme,01.jpg,Real,6,6,0,1.0,KEEP,
ID000166,Jean-Claude-Van-Damme,02.jpg,Real,6,6,0,1.0,KEEP,
ID000166,Jean-Claude-Van-Damme,03.jpg,Real,6,5,1,0.83,KEEP,
ID000167,Jeff-Bridges,01.jpg,Real,6,5,1,0.83,KEEP,
ID000167,Jeff-Bridges,01.webp,Fake,6,4,2,0.67,KEEP,
ID000167,Jeff-Bridges,02.jpg,Fake,6,6,0,1.0,KEEP,
ID000167,Jeff-Bridges,02.jpg,Real,6,6,0,1.0,KEEP,
ID000167,Jeff-Bridges,03.jpg,Fake,6,3,3,0.5,TIE,
ID000168,Jenna-Ortega,01.jpg,Fake,6,1,5,0.5,DISCARD,
ID000168,Jenna-Ortega,01.jpg,Real,6,6,0,1.0,KEEP,
ID000168,Jenna-Ortega,02.jpg,Fake,6,0,6,0.17,DISCARD,
ID000168,Jenna-Ortega,02.jpg,Real,6,6,0,1.0,KEEP,
ID000168,Jenna-Ortega,03.jpg,Fake,6,6,0,1.0,KEEP,
ID000168,Jenna-Ortega,03.jpg,Real,6,6,0,1.0,KEEP,
ID000168,Jenna-Ortega,04.jpg,Fake,6,5,1,1.0,KEEP,
ID000168,Jenna-Ortega,05.jpg,Fake,6,4,2,0.83,KEEP,
ID000169,Jennie,01.jpg,Real,6,6,0,1.0,KEEP,
ID000169,Jennie,01.png,Fake,6,6,0,1.0,KEEP,
ID000169,Jennie,02.jpg,Fake,6,3,3,0.67,TIE,
ID000169,Jennie,02.jpg,Real,6,6,0,1.0,KEEP,
ID000169,Jennie,03.jpg,Real,6,6,0,1.0,KEEP,
ID000170,Jennifer-Aniston,01.jpg,Fake,6,5,1,0.83,KEEP,
ID000170,Jennifer-Aniston,01.jpg,Real,6,6,0,1.0,KEEP,
ID000170,Jennifer-Aniston,02.jpg,Real,6,6,0,1.0,KEEP,
ID000170,Jennifer-Aniston,03.jpg,Real,6,6,0,1.0,KEEP,
ID000171,Jennifer-Connelly,01.jpg,Fake,6,3,3,0.83,TIE,
ID000171,Jennifer-Connelly,01.png,Real,6,6,0,1.0,KEEP,
ID000171,Jennifer-Connelly,02.jpg,Fake,6,5,1,1.0,KEEP,
ID000171,Jennifer-Connelly,02.jpg,Real,6,6,0,1.0,KEEP,
ID000171,Jennifer-Connelly,03.jpg,Fake,6,3,3,0.5,TIE,
ID000171,Jennifer-Connelly,04.jpg,Fake,6,3,3,0.83,TIE,
ID000172,Jennifer-Garner,01.jpg,Fake,6,4,2,0.67,KEEP,
ID000172,Jennifer-Garner,01.jpg,Real,6,6,0,1.0,KEEP,
ID000172,Jennifer-Garner,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000172,Jennifer-Garner,02.jpg,Real,6,6,0,1.0,KEEP,
ID000173,Jennifer-Lopez,01.jpg,Fake,6,5,1,1.0,KEEP,
ID000173,Jennifer-Lopez,01.jpg,Real,6,6,0,1.0,KEEP,
ID000173,Jennifer-Lopez,02.png,Fake,6,4,2,1.0,KEEP,
ID000173,Jennifer-Lopez,03.jpg,Fake,6,3,3,0.83,TIE,
ID000174,Jessica-Alba,01.jpg,Fake,6,2,4,0.5,DISCARD,
ID000174,Jessica-Alba,01.jpg,Real,6,6,0,1.0,KEEP,
ID000174,Jessica-Alba,02.jpg,Fake,6,1,5,0.17,DISCARD,
ID000174,Jessica-Alba,02.jpg,Real,6,6,0,1.0,KEEP,
ID000174,Jessica-Alba,03.jpg,Fake,6,4,2,0.67,KEEP,
ID000174,Jessica-Alba,03.jpg,Real,6,6,0,1.0,KEEP,
ID000175,Jessica-Biel,01.jpg,Fake,6,3,3,0.83,TIE,
ID000175,Jessica-Biel,01.jpg,Real,6,6,0,1.0,KEEP,
ID000175,Jessica-Biel,02.jpg,Fake,6,1,5,0.83,DISCARD,
ID000175,Jessica-Biel,02.jpg,Real,6,6,0,1.0,KEEP,
ID000175,Jessica-Biel,03.jpg,Fake,6,3,3,0.83,TIE,
ID000175,Jessica-Biel,05.jpg,Fake,6,0,6,0.5,DISCARD,
ID000175,Jessica-Biel,07.jpg,Fake,6,3,3,1.0,TIE,
ID000175,Jessica-Biel,08.jpg,Fake,6,2,4,0.83,DISCARD,
ID000176,Jet-Li,01.jpg,Fake,6,5,1,0.83,KEEP,
ID000176,Jet-Li,01.jpg,Real,6,6,0,1.0,KEEP,
ID000176,Jet-Li,02.jpg,Real,6,6,0,1.0,KEEP,
ID000176,Jet-Li,02.png,Fake,6,6,0,1.0,KEEP,
ID000177,Jim-Carrey,01.jpg,Fake,6,2,4,0.5,DISCARD,
ID000177,Jim-Carrey,01.jpg,Real,6,6,0,1.0,KEEP,
ID000177,Jim-Carrey,02.jpg,Fake,6,4,2,0.67,KEEP,
ID000177,Jim-Carrey,02.jpg,Real,6,6,0,1.0,KEEP,
ID000177,Jim-Carrey,03.jpg,Fake,6,3,3,0.67,TIE,
ID000178,Jim-Parsons,01.jpg,Fake,6,0,6,0.17,DISCARD,
ID000178,Jim-Parsons,01.jpg,Real,6,6,0,1.0,KEEP,
ID000178,Jim-Parsons,02.jpg,Fake,6,4,2,0.67,KEEP,
ID000178,Jim-Parsons,02.jpg,Real,6,6,0,1.0,KEEP,
ID000178,Jim-Parsons,03.jpg,Fake,6,4,2,0.67,KEEP,
ID000178,Jim-Parsons,03.jpg,Real,6,6,0,1.0,KEEP,
ID000178,Jim-Parsons,04.jpg,Fake,6,5,1,0.83,KEEP,
ID000179,Jim-Sturgess,01.jpg,Fake,6,1,5,0.17,DISCARD,
ID000179,Jim-Sturgess,01.jpg,Real,6,6,0,1.0,KEEP,
ID000179,Jim-Sturgess,02.jpg,Real,6,6,0,1.0,KEEP,
ID000180,Joaquin-Phoenix,01.jpg,Fake,6,3,3,0.67,TIE,
ID000180,Joaquin-Phoenix,01.jpg,Real,6,6,0,1.0,KEEP,
ID000180,Joaquin-Phoenix,02.jpg,Fake,6,3,3,0.83,TIE,
ID000180,Joaquin-Phoenix,03.jpg,Fake,6,3,3,0.67,TIE,
ID000180,Joaquin-Phoenix,04.png,Fake,6,3,3,0.67,TIE,
ID000180,Joaquin-Phoenix,05.jpg,Fake,6,2,4,0.83,DISCARD,
ID000181,Jodie-Foster,01.jpg,Fake,6,0,6,0.17,DISCARD,
ID000181,Jodie-Foster,01.jpg,Real,6,6,0,1.0,KEEP,
ID000181,Jodie-Foster,02.jpg,Fake,6,4,2,0.83,KEEP,
ID000181,Jodie-Foster,03.jpg,Fake,6,0,6,0.33,DISCARD,
ID000181,Jodie-Foster,04.jpg,Fake,6,3,3,0.83,TIE,
ID000181,Jodie-Foster,05.jpg,Fake,6,4,2,0.67,KEEP,
ID000181,Jodie-Foster,06.jpg,Fake,6,1,5,0.17,DISCARD,
ID000182,John-Cusack,01.jpg,Fake,6,5,1,0.83,KEEP,
ID000182,John-Cusack,01.jpg,Real,6,6,0,1.0,KEEP,
ID000182,John-Cusack,02.jpg,Fake,6,1,5,0.17,DISCARD,
ID000182,John-Cusack,02.jpg,Real,6,6,0,1.0,KEEP,
ID000182,John-Cusack,03.jpg,Fake,6,1,5,0.17,DISCARD,
ID000182,John-Cusack,04.jpg,Fake,6,0,6,0.0,DISCARD,
ID000183,John-Leguizamo,01.jpg,Fake,6,2,4,0.5,DISCARD,
ID000183,John-Leguizamo,01.jpg,Real,6,6,0,1.0,KEEP,
ID000183,John-Leguizamo,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000183,John-Leguizamo,02.jpg,Real,6,6,0,1.0,KEEP,
ID000184,John-Malkovich,01.jpg,Real,6,6,0,1.0,KEEP,
ID000184,John-Malkovich,01.png,Fake,6,2,4,0.33,DISCARD,
ID000184,John-Malkovich,02.jpg,Fake,6,3,3,0.5,TIE,
ID000184,John-Malkovich,02.jpg,Real,6,6,0,1.0,KEEP,
ID000184,John-Malkovich,03.jpg,Fake,6,2,4,0.33,DISCARD,
ID000185,John-Terry,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000185,John-Terry,01.jpg,Real,6,6,0,1.0,KEEP,
ID000185,John-Terry,02.jpg,Real,6,6,0,1.0,KEEP,
ID000186,John-Travolta,01.jpg,Fake,6,2,4,0.5,DISCARD,
ID000186,John-Travolta,01.jpg,Real,6,4,2,0.67,KEEP,
ID000186,John-Travolta,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000186,John-Travolta,02.jpg,Real,6,5,1,0.83,KEEP,
ID000186,John-Travolta,03.jpg,Fake,6,2,4,0.33,DISCARD,
ID000186,John-Travolta,03.jpg,Real,6,6,0,1.0,KEEP,
ID000186,John-Travolta,05.jpg,Fake,6,1,5,0.33,DISCARD,
ID000186,John-Travolta,06.jpg,Fake,6,1,5,0.17,DISCARD,
ID000187,John-Wayne,01.jpg,Fake,6,3,3,0.83,TIE,
ID000187,John-Wayne,01.jpg,Real,6,6,0,1.0,KEEP,
ID000187,John-Wayne,02.jpg,Fake,6,0,6,0.17,DISCARD,
ID000187,John-Wayne,02.jpg,Real,6,6,0,1.0,KEEP,
ID000187,John-Wayne,03.jpg,Fake,6,0,6,0.17,DISCARD,
ID000187,John-Wayne,03.jpg,Real,6,6,0,1.0,KEEP,
ID000187,John-Wayne,04.jpg,Fake,6,5,1,0.83,KEEP,
ID000188,Johnny-Depp,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000188,Johnny-Depp,01.jpg,Real,6,6,0,1.0,KEEP,
ID000188,Johnny-Depp,02.jpg,Real,6,6,0,1.0,KEEP,
ID000188,Johnny-Depp,03.jpg,Real,6,5,1,0.83,KEEP,
ID000189,Johnny-Knoxville,01.jpg,Fake,6,4,2,0.67,KEEP,
ID000189,Johnny-Knoxville,01.jpg,Real,6,5,1,0.83,KEEP,
ID000189,Johnny-Knoxville,02.jpg,Real,6,5,1,0.83,KEEP,
ID000190,Jon-Stewart,01.jpg,Real,6,6,0,1.0,KEEP,
ID000190,Jon-Stewart,11.png,Fake,6,3,3,0.5,TIE,
ID000191,Jonah-Hill,01.jpg,Real,6,6,0,1.0,KEEP,
ID000191,Jonah-Hill,01.png,Fake,6,0,6,0.0,DISCARD,
ID000191,Jonah-Hill,02.jpg,Real,6,6,0,1.0,KEEP,
ID000191,Jonah-Hill,03.jpg,Real,6,6,0,1.0,KEEP,
ID000192,Josh-Brolin,01.jpg,Real,6,6,0,1.0,KEEP,
ID000192,Josh-Brolin,01.png,Fake,6,1,5,0.17,DISCARD,
ID000192,Josh-Brolin,02.jpg,Fake,6,3,3,0.5,TIE,
ID000192,Josh-Brolin,03.jpg,Fake,6,3,3,0.5,TIE,
ID000192,Josh-Brolin,04.jpg,Fake,6,4,2,0.67,KEEP,
ID000193,Josh-Hartnett,01.jpg,Fake,6,4,2,0.67,KEEP,
ID000193,Josh-Hartnett,01.jpg,Real,6,6,0,1.0,KEEP,
ID000193,Josh-Hartnett,02.jpg,Fake,6,3,3,0.5,TIE,
ID000193,Josh-Hartnett,03.jpg,Fake,6,0,6,0.0,DISCARD,
ID000193,Josh-Hartnett,04.jpg,Fake,6,4,2,0.83,KEEP,
ID000194,Josh-Hutcherson,01.jpg,Fake,6,3,3,0.5,TIE,
ID000194,Josh-Hutcherson,01.jpg,Real,6,6,0,1.0,KEEP,
ID000194,Josh-Hutcherson,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000194,Josh-Hutcherson,02.jpg,Real,6,6,0,1.0,KEEP,
ID000195,Josh-Inglis,01.jpg,Fake,6,4,2,0.67,KEEP,
ID000195,Josh-Inglis,01.png,Real,6,6,0,1.0,KEEP,
ID000195,Josh-Inglis,02.jpg,Fake,6,2,4,0.5,DISCARD,
ID000195,Josh-Inglis,02.png,Real,6,6,0,1.0,KEEP,
ID000196,Julianne-Moore,01.jpg,Fake,6,1,5,0.33,DISCARD,
ID000196,Julianne-Moore,01.jpg,Real,6,6,0,1.0,KEEP,
ID000196,Julianne-Moore,02.jpg,Fake,6,4,2,1.0,KEEP,
ID000196,Julianne-Moore,02.jpg,Real,6,6,0,1.0,KEEP,
ID000196,Julianne-Moore,03.jpg,Fake,6,4,2,1.0,KEEP,
ID000196,Julianne-Moore,03.jpg,Real,6,6,0,1.0,KEEP,
ID000196,Julianne-Moore,04.jpg,Fake,6,1,5,0.83,DISCARD,
ID000196,Julianne-Moore,05.jpg,Fake,6,4,2,1.0,KEEP,
ID000197,Juliette-Binoche,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000197,Juliette-Binoche,01.jpg,Real,6,6,0,1.0,KEEP,
ID000197,Juliette-Binoche,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000197,Juliette-Binoche,03.jpg,Fake,6,5,1,0.83,KEEP,
ID000198,Jungkook,01.jpg,Fake,6,4,2,1.0,KEEP,
ID000198,Jungkook,01.png,Real,6,6,0,1.0,KEEP,
ID000198,Jungkook,02.jpg,Fake,6,3,3,0.67,TIE,
ID000198,Jungkook,02.jpg,Real,6,6,0,1.0,KEEP,
ID000198,Jungkook,03.jpg,Fake,6,2,4,0.67,DISCARD,
ID000198,Jungkook,04.png,Fake,6,3,3,0.83,TIE,
ID000199,Justin-Timberlake,01.jpg,Real,6,6,0,1.0,KEEP,
ID000199,Justin-Timberlake,02.jpg,Fake,6,2,4,0.33,DISCARD,
ID000199,Justin-Timberlake,02.png,Real,6,6,0,1.0,KEEP,
ID000199,Justin-Timberlake,03.jpg,Fake,6,3,3,0.5,TIE,
ID000199,Justin-Timberlake,03.jpg,Real,6,3,3,0.67,TIE,
ID000200,Justin-Trudeau,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000200,Justin-Trudeau,01.jpg,Real,6,6,0,1.0,KEEP,
ID000200,Justin-Trudeau,02.jpg,Fake,6,2,4,0.67,DISCARD,
ID000200,Justin-Trudeau,03.jpg,Fake,6,4,2,0.83,KEEP,
ID000201,Kate-Beckinsale,01.jpg,Fake,6,3,3,0.67,TIE,
ID000201,Kate-Beckinsale,01.jpg,Real,6,6,0,1.0,KEEP,
ID000201,Kate-Beckinsale,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000201,Kate-Beckinsale,02.jpg,Real,6,6,0,1.0,KEEP,
ID000201,Kate-Beckinsale,03.jpg,Fake,6,5,1,0.83,KEEP,
ID000201,Kate-Beckinsale,04.jpg,Fake,6,0,6,0.0,DISCARD,
ID000202,Kate-Winslet,01.jpg,Fake,6,3,3,1.0,TIE,
ID000202,Kate-Winslet,01.jpg,Real,6,6,0,1.0,KEEP,
ID000202,Kate-Winslet,02.jpg,Fake,6,1,5,0.67,DISCARD,
ID000202,Kate-Winslet,02.jpg,Real,6,6,0,1.0,KEEP,
ID000202,Kate-Winslet,04.jpg,Fake,6,2,4,0.67,DISCARD,
ID000202,Kate-Winslet,05.jpg,Fake,6,4,2,1.0,KEEP,
ID000202,Kate-Winslet,06.png,Fake,6,4,2,1.0,KEEP,
ID000203,Katharine-Hepburn,01.jpg,Fake,6,3,3,0.83,TIE,
ID000203,Katharine-Hepburn,01.jpg,Real,6,6,0,1.0,KEEP,
ID000203,Katharine-Hepburn,02.jpg,Fake,6,2,4,0.83,DISCARD,
ID000203,Katharine-Hepburn,03.jpg,Fake,6,2,4,0.83,DISCARD,
ID000203,Katharine-Hepburn,04.jpg,Fake,6,4,2,1.0,KEEP,
ID000203,Katharine-Hepburn,05.jpg,Fake,6,1,5,0.33,DISCARD,
ID000203,Katharine-Hepburn,06.jpg,Fake,6,1,5,0.5,DISCARD,
ID000204,Kathy-Bates,01.jpg,Fake,6,3,3,0.5,TIE,
ID000204,Kathy-Bates,01.jpg,Real,6,6,0,1.0,KEEP,
ID000204,Kathy-Bates,02.jpg,Real,6,6,0,1.0,KEEP,
ID000204,Kathy-Bates,02.png,Fake,6,0,6,0.0,DISCARD,
ID000206,Keanu-Reeves,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000206,Keanu-Reeves,01.jpg,Real,6,6,0,1.0,KEEP,
ID000206,Keanu-Reeves,02.jpg,Real,6,6,0,1.0,KEEP,
ID000206,Keanu-Reeves,02.png,Fake,6,6,0,1.0,KEEP,
ID000207,Keira-Knightley,01.jpg,Fake,6,3,3,1.0,TIE,
ID000207,Keira-Knightley,01.jpg,Real,6,6,0,1.0,KEEP,
ID000207,Keira-Knightley,02.jpg,Fake,6,3,3,1.0,TIE,
ID000207,Keira-Knightley,02.jpg,Real,6,6,0,1.0,KEEP,
ID000207,Keira-Knightley,03.jpg,Fake,6,5,1,1.0,KEEP,
ID000207,Keira-Knightley,03.png,Real,6,6,0,1.0,KEEP,
ID000207,Keira-Knightley,04.jpg,Fake,6,1,5,0.67,DISCARD,
ID000207,Keira-Knightley,05.jpg,Fake,6,2,4,1.0,DISCARD,
ID000207,Keira-Knightley,06.jpg,Fake,6,0,6,1.0,DISCARD,
ID000208,Kenan-Yildiz,01.jpg,Fake,6,1,5,0.17,DISCARD,
ID000208,Kenan-Yildiz,01.jpg,Real,6,6,0,1.0,KEEP,
ID000208,Kenan-Yildiz,02.jpg,Fake,6,5,1,1.0,KEEP,
ID000209,Kevin-Bacon,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000209,Kevin-Bacon,01.jpg,Real,6,6,0,1.0,KEEP,
ID000209,Kevin-Bacon,02.jpg,Fake,6,1,5,0.67,DISCARD,
ID000209,Kevin-Bacon,02.jpg,Real,6,6,0,1.0,KEEP,
ID000209,Kevin-Bacon,03.jpg,Real,6,6,0,1.0,KEEP,
ID000209,Kevin-Bacon,03.png,Fake,6,4,2,1.0,KEEP,
ID000209,Kevin-Bacon,04.png,Fake,6,3,3,0.83,TIE,
ID000209,Kevin-Bacon,05.png,Fake,6,4,2,0.83,KEEP,
ID000210,Kevin-Costner,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000210,Kevin-Costner,01.jpg,Real,6,6,0,1.0,KEEP,
ID000210,Kevin-Costner,02.jpg,Fake,6,3,3,0.5,TIE,
ID000210,Kevin-Costner,02.jpg,Real,6,6,0,1.0,KEEP,
ID000210,Kevin-Costner,03.jpg,Fake,6,1,5,0.33,DISCARD,
ID000212,Kevin-Spacey,01.jpg,Fake,6,4,2,0.83,KEEP,
ID000212,Kevin-Spacey,01.jpg,Real,6,6,0,1.0,KEEP,
